UniqueID,parteiID,partei,Wahlkreis,ID,Name,Geb. Jahr,Wohnort
10836,8,ÖDP,901,836,"Dietzinger, Hermann",1955,Anger
10837,8,ÖDP,901,837,"Spannagl, Franziska",1948,München
10838,8,ÖDP,901,838,"Gampl, Markus",1969,Münsing
10839,8,ÖDP,901,839,"Fischer, Richard",1983,Pfaffenhofen a.d.Ilm
10840,8,ÖDP,901,840,"Ruff, Tobias",1976,München
10841,8,ÖDP,901,841,"Kreis, Dieter",1968,Fürstenfeldbruck
10842,8,ÖDP,901,842,"Sombach, Hanno",1965,Augsburg
10843,8,ÖDP,901,843,"Hinz, Christopher",1997,Vierkirchen
10844,8,ÖDP,901,844,"Bergauer, Felix",1969,Neufahrn b.Freising
10845,8,ÖDP,901,845,"Wiedemann, Thomas",1962,Aying
10846,8,ÖDP,901,846,"Sachsinger, Sonja",1951,München
10847,8,ÖDP,901,847,"Bader, Hans Leo",1968,München
10848,8,ÖDP,901,848,"Reiter, Wolfgang",1964,Erding
10849,8,ÖDP,901,849,"Böser, Eduard",1981,Gräfelfing
10850,8,ÖDP,901,850,"Schmid, Georg",1967,Niedertaufkirchen
10851,8,ÖDP,901,851,"Siebert, Dr. Regine",1938,Ottobrunn
10852,8,ÖDP,901,852,"Koch, Stephan",1985,Bad Tölz
10853,8,ÖDP,901,853,"Kuret, Karin",1964,Landsberg am Lech
10854,8,ÖDP,901,854,"Meyer, Wolfgang",1964,Ingolstadt
10855,8,ÖDP,901,855,"Stichlmair, Michael",1964,Schrobenhausen
10856,8,ÖDP,901,856,"Knatz, Brigitte",1954,Unterschleißheim
10857,8,ÖDP,901,857,"Deskau, Nicolas",1980,München
10858,8,ÖDP,901,858,"Meiser, Stefan",1957,Landsberg am Lech
10859,8,ÖDP,901,859,"Lettenmayer, Caroline",1963,Putzbrunn
10860,8,ÖDP,901,860,"Dirnaichner, Maria",1959,Schnaitsee
10861,8,ÖDP,901,861,"Buchner, Dr. Klaus",1941,München
10901,9,PIRATEN,901,901,"Schiller, Arnold",1965,München
10902,9,PIRATEN,901,902,"Krueger, Dr. Olaf Konstantin",1964,Oberaudorf
10903,9,PIRATEN,901,903,"Babelotzky, Jonathan",1998,München
10904,9,PIRATEN,901,904,"Kalipke, Myriam",1978,Geretsried
10905,9,PIRATEN,901,905,"Deuter, Reinhold",1958,Aresing
10906,9,PIRATEN,901,906,"Beinlich, Dorothea",1956,Töging a.Inn
10907,9,PIRATEN,901,907,"Beinlich, Thomas",1959,Töging a.Inn
10908,9,PIRATEN,901,908,"Belas, Manuel",1983,Unterhaching
10909,9,PIRATEN,901,909,"Doppler, Christian",1982,Ingolstadt
10910,9,PIRATEN,901,910,"Emer, Patrick",1984,München
10911,9,PIRATEN,901,911,"Ernst, Dr. Hartmut",1949,Rosenheim
10912,9,PIRATEN,901,912,"Knoblich, Thomas",1972,Ismaning
10913,9,PIRATEN,901,913,"Kohler, Alexander",1979,Geretsried
10914,9,PIRATEN,901,914,"Lorenz, Stefan",1969,Erding
10915,9,PIRATEN,901,915,"Mayer, Thomas",1979,München
10916,9,PIRATEN,901,916,"Meyer, Günther",1975,München
10917,9,PIRATEN,901,917,"Morgenstern, Christopher",1983,München
10918,9,PIRATEN,901,918,"Pfuhl, Carsten",1984,Weilheim i.OB
10919,9,PIRATEN,901,919,"Prauß, Florian",1981,Geisenfeld
10920,9,PIRATEN,901,920,"Purkart, Michael",1970,Bergkirchen
10921,9,PIRATEN,901,921,"Puskeppelies, Nils",1973,München
10922,9,PIRATEN,901,922,"Rösch, Roger",1990,Alling
10923,9,PIRATEN,901,923,"Seuffert, Daniel",1966,Obertaufkirchen
10924,9,PIRATEN,901,924,"Welter, Dr. Oliver",1975,Dachau
10925,9,PIRATEN,901,925,"Hiesinger, Stefan",1973,Allershausen
11101,11,AfD,901,1001,"Bergmüller, Franz",1965,Feldkirchen-Westerham
11102,11,AfD,901,1002,"Henkel, Uli",1954,München
11103,11,AfD,901,1003,"Plenk, Markus",1969,Ruhpolding
11104,11,AfD,901,1004,"Steier, Christoph",1992,Karlsfeld
11105,11,AfD,901,1005,"Winhart, Andreas",1983,Bad Aibling
11106,11,AfD,901,1006,"Huber, Martin",1960,Taufkirchen (Vils)
11107,11,AfD,901,1007,"Wilhelm, Christina",1978,Neuburg a.d.Donau
11108,11,AfD,901,1008,"Walbrunn, Markus",1987,München
11109,11,AfD,901,1009,"Hahn, Dr. Ingo",1971,Gauting
11110,11,AfD,901,1010,"Kranich, Bernhard",1964,Zolling
11111,11,AfD,901,1011,"Kraus, Johannes, genannt Kraus von Sande",1969,Wettstetten
11112,11,AfD,901,1012,"Biedermann, Wilfried",1951,Aschheim
11113,11,AfD,901,1013,"Lipp, Oskar",1995,Ingolstadt
11114,11,AfD,901,1014,"Multusch, Oliver",1968,Mühldorf a.Inn
11115,11,AfD,901,1015,"Imgart, Rüdiger",1956,Weilheim i.OB
11116,11,AfD,901,1016,"Hastreiter, Thomas",1968,München
11117,11,AfD,901,1017,"Schosnowski, Jens",1975,Bad Reichenhall
11118,11,AfD,901,1018,"Groß, Michael",1955,München
11119,11,AfD,901,1019,"Schwembauer, Thomas",1966,Burghausen
11120,11,AfD,901,1020,"Bößenecker, Misha",1967,München
11121,11,AfD,901,1021,"Bolle, Rainer",1962,Waakirchen
11122,11,AfD,901,1022,"Cyron, Dr. Anne",1955,Rosenheim
11123,11,AfD,901,1023,"Fuchert, Bruno",1951,München
11124,11,AfD,901,1024,"Groß, Rainer",1960,Gauting
11125,11,AfD,901,1025,"Helmer, Matthias",1952,München
11126,11,AfD,901,1026,"Radtke, Klaus",1953,Starnberg
11127,11,AfD,901,1027,"Riediger, Ulrich",1954,Grünwald
11128,11,AfD,901,1028,"Schwarz, Edeltraud",1967,Scheuring
11129,11,AfD,901,1029,"Sturm, Hilmar",1973,Ingolstadt
11130,11,AfD,901,1030,"Teich, Tobias",1984,Geisenfeld
11131,11,AfD,901,1031,"Wassill, Iris",1969,München
11201,12,LKR,901,1101,"Schütt, Ulrike",1965,Haar
11202,12,LKR,901,1102,"Reich, Dr. Peter",1967,München
11203,12,LKR,901,1103,"Wächter, Andre",1973,München
11204,12,LKR,901,1104,"Müllerke, Henning",1968,Bad Heilbrunn
11205,12,LKR,901,1105,"Lochmiller, Stefan",1967,München
11206,12,LKR,901,1106,"Kuss, Dr. Karl-Ludwig",1942,Hohenbrunn
11207,12,LKR,901,1107,"Werner, Dr. Klaus-Jürgen",1951,München
11208,12,LKR,901,1108,"Seer, Anton",1969,Grünwald
11209,12,LKR,901,1109,"Decker, Dr. Wolfgang",1957,München
11210,12,LKR,901,1110,"Zygan, Dr. Klemens",1950,München
11211,12,LKR,901,1111,"Ritz, Wolfgang",1960,München
11212,12,LKR,901,1112,"Neufahrt, Eva-Marie",1946,Haar
11213,12,LKR,901,1113,"Grevé, Heike",1960,Hepberg
11214,12,LKR,901,1114,"Bieler, Steffen",1962,München
11215,12,LKR,901,1115,"Ax, Carsten",1968,Grasbrunn
11216,12,LKR,901,1116,"Grevé, Julius",1949,Steingaden
11217,12,LKR,901,1117,"Gehrig, Markus",1962,Feldafing
11218,12,LKR,901,1118,"Schalamow, Silvia",1957,Oberhaching
11301,13,mut,901,1201,"Stamm, Claudia",1970,Ottobrunn
11302,13,mut,901,1202,"Lessenich, Dr. Stephan",1965,München
11303,13,mut,901,1203,"Ellen, Marion",1969,München
11304,13,mut,901,1204,"Pflaum, Dr. Stephan",1975,Haar
11305,13,mut,901,1205,"Capric, Katharina",1983,Freising
11306,13,mut,901,1206,"Erdmann, Jens",1964,München
11307,13,mut,901,1207,"Teifel, Sabrina",1985,Reit im Winkl
11308,13,mut,901,1208,"Faust, Harald",1964,München
11309,13,mut,901,1209,"Held, Afra",1985,Grafing b.München
11310,13,mut,901,1210,"Linke, Jörg",1961,Neubiberg
11311,13,mut,901,1211,"Kunst, Marie-Luise",1972,München
11312,13,mut,901,1212,"Ortmann, Marc",1991,München
11313,13,mut,901,1213,"Heidegger, Mirella",1971,Fürstenfeldbruck
11314,13,mut,901,1214,"King, Tim",1969,Haar
11315,13,mut,901,1215,"Mayr, Maria",1972,Wonneberg
11316,13,mut,901,1216,"Schweiger, Axel",1957,München
11317,13,mut,901,1217,"Rothbauer, Julia",1977,Herrsching a.Ammersee
11318,13,mut,901,1218,"Altenburger, Joseph",1958,Bad Aibling
11319,13,mut,901,1219,"Ronge, Khando",1978,Prien a.Chiemsee
11320,13,mut,901,1220,"Maier, Thomas",1997,Altötting
11321,13,mut,901,1221,"Felsner, Sebastian",1991,München
11322,13,mut,901,1222,"Estner, Karin",1961,Starnberg
11323,13,mut,901,1223,"Krüger, Hans-Joachim",1953,Markt Indersdorf
11324,13,mut,901,1224,"Dietrich, Michaela",1983,Bad Aibling
11325,13,mut,901,1225,"Hölscher, Dietmar",1967,München
11326,13,mut,901,1226,"Ziegler, Sabine",1964,Putzbrunn
11327,13,mut,901,1227,"Maier, Manfred",1967,Rosenheim
11328,13,mut,901,1228,"Schreiner, Dr. Julia",1972,München
11329,13,mut,901,1229,"Ferraro, Massimo",1978,München
11330,13,mut,901,1230,"Schweda-Möller, Anna",1981,München
11331,13,mut,901,1231,"Kralik, Manuel",1980,Weyarn
11332,13,mut,901,1232,"Philippczik, Dr. Gabriele",1971,Rosenheim
11333,13,mut,901,1233,"Gaßner, Werner",1967,München
11334,13,mut,901,1234,"Martschink, Andrea",1962,München
11335,13,mut,901,1235,"Hudler, Stefan",1986,Freising
11336,13,mut,901,1236,"Schönweitz, Angela",1980,München
11337,13,mut,901,1237,"Heidegger, Martin",1966,Fürstenfeldbruck
11338,13,mut,901,1238,"Balser, Irmgard",1946,Prien a.Chiemsee
11339,13,mut,901,1239,"Geiger, Berthold",1963,Garching a.d.Alz
11340,13,mut,901,1240,"Pancur, Andrea",1969,München
11341,13,mut,901,1241,"Geerken, Thorsten",1963,München
11342,13,mut,901,1242,"Eilers, Stefanie",1972,Freising
11343,13,mut,901,1243,"Miller, Wolfgang",1949,München
11344,13,mut,901,1244,"Eslami, Franziska",1962,Rosenheim
11345,13,mut,901,1245,"Putzier, Heiner",1953,Weilheim i.OB
11346,13,mut,901,1246,"Schulz, Christine",1974,München
11347,13,mut,901,1247,"Wiesinger, Stefan",1957,Herrsching a.Ammersee
11348,13,mut,901,1248,"Untergruber, Corinna",1983,Nußdorf a.Inn
11349,13,mut,901,1249,"Epp, Sebastian",1987,München
11350,13,mut,901,1250,"Heinz, Dr. Jana",1971,München
11351,13,mut,901,1251,"Ullrich, Dr. Dieter",1959,Altomünster
11352,13,mut,901,1252,"Natrath-Bronner, Janna",1946,Herrsching a.Ammersee
11353,13,mut,901,1253,"Aschauer, Klaus",1961,München
11354,13,mut,901,1254,"Voß, Daniela",1977,Neubiberg
11355,13,mut,901,1255,"Schnitzenbaumer, Sebastian",1977,München
11356,13,mut,901,1256,"Wild, Anne",1965,München
11357,13,mut,901,1257,"Warning, Wilhelm",1948,München
11358,13,mut,901,1258,"Meineke, Torsten",1961,München
11359,13,mut,901,1259,"Britz, Nicole",1969,München
11360,13,mut,901,1260,"Glück, Hans",1958,Tittmoning
11401,14,Die Humanisten,901,1301,"Knöferl, Matthias",1985,Ingolstadt
11402,14,Die Humanisten,901,1302,"Eckert, Michael",1990,Ingolstadt
11403,14,Die Humanisten,901,1303,"Giebelen, Caroline",1974,München
11404,14,Die Humanisten,901,1304,"Giesemann, Daniel",1986,München
11405,14,Die Humanisten,901,1305,"Höckmeier, Isabella",1974,Geisenfeld
11406,14,Die Humanisten,901,1306,"Larch, Sascha",1968,Neusäß
11407,14,Die Humanisten,901,1307,"Ratzmann, Martin",1983,Diedorf
11408,14,Die Humanisten,901,1308,"Schulz, Manuel",1978,Miesbach
11409,14,Die Humanisten,901,1309,"Wierer, Markus",1982,München
11410,14,Die Humanisten,901,1310,"Wachter, Wolfgang",1953,Freising
11411,14,Die Humanisten,901,1311,"Horn, Christian",1969,Geretsried
11501,15,Die PARTEI,901,1401,"Lutz, Christian",1987,Icking
11502,15,Die PARTEI,901,1402,"Gutbrod, Thomas",1969,Unterhaching
11503,15,Die PARTEI,901,1403,"Burneleit, Marie",1979,München
11504,15,Die PARTEI,901,1404,"Bruckner, Gerd",1958,München
11505,15,Die PARTEI,901,1405,"Schwarzbauer, Maxi-Paula",1992,Schrobenhausen
11506,15,Die PARTEI,901,1406,"Neuwirth, Kevin",1998,Freising
11507,15,Die PARTEI,901,1407,"Blei, Christian",1998,Burgheim
11508,15,Die PARTEI,901,1408,"Pyttlik, Oliver",1969,Oberding
11509,15,Die PARTEI,901,1409,"Trapp, Samuel",1988,München
11510,15,Die PARTEI,901,1410,"Tresselt, Rüdiger",1965,München
11511,15,Die PARTEI,901,1411,"Krüger, Ricarda",1989,Rosenheim
11512,15,Die PARTEI,901,1412,"Reindl, Lukas",1992,München
11513,15,Die PARTEI,901,1413,"Pschigoda, Alexander",1978,München
11514,15,Die PARTEI,901,1414,"Meyer, Jan",1979,München
11515,15,Die PARTEI,901,1415,"Wallner, Max",1968,Wolnzach
11516,15,Die PARTEI,901,1416,"Sandner, Bernd",1972,Neuburg a.d.Donau
11517,15,Die PARTEI,901,1417,"Zalesjak, Morris",1999,Karlsfeld
11518,15,Die PARTEI,901,1418,"Decker, Andreas",1972,Freising
11519,15,Die PARTEI,901,1419,"Schwab, Peter",1990,Kolbermoor
11520,15,Die PARTEI,901,1420,"Wieland, Markus",1994,München
11521,15,Die PARTEI,901,1421,"Fießler, Andreas",1986,Kirchheim b.München
11522,15,Die PARTEI,901,1422,"Kuliberda, Markus",1958,Erding
11523,15,Die PARTEI,901,1423,"Tischer, Felix",1995,Eichstätt
11524,15,Die PARTEI,901,1424,"Brunner, Simon",1997,Kirchseeon
11525,15,Die PARTEI,901,1425,"Waritschlager, Josef",1989,Altötting
11601,16,Gesundheitsforschung,901,1501,"Akman, Dr. Kemal",1979,Weilheim i.OB
11602,16,Gesundheitsforschung,901,1502,"Heubusch, Barbara",1964,Roth
11603,16,Gesundheitsforschung,901,1503,"Schippl, Peter",1961,Roth
11604,16,Gesundheitsforschung,901,1504,"Szalay, Stefan",1977,München
11605,16,Gesundheitsforschung,901,1505,"Putze, Alexander",1998,Waldkraiburg
11701,17,Tierschutzpartei,901,1601,"Frank, Thomas",1964,München
11702,17,Tierschutzpartei,901,1602,"Jannicke, Meike",1989,München
11703,17,Tierschutzpartei,901,1603,"Krämer, Michael",1959,München
11704,17,Tierschutzpartei,901,1604,"Lasan, Marie Ann",1957,München
11705,17,Tierschutzpartei,901,1605,"Mindt, Elisabeth",1959,Großkarolinenfeld
11706,17,Tierschutzpartei,901,1606,"Reithmayer, Elisabeth",1954,Kirchheim b.München
11707,17,Tierschutzpartei,901,1607,"Reithmayer, Manfred",1954,Kirchheim b.München
11708,17,Tierschutzpartei,901,1608,"Schwarz, Bernhard",1972,München
11709,17,Tierschutzpartei,901,1609,"Stoyhe, Kim",1993,Eichenau
11710,17,Tierschutzpartei,901,1610,"Weiser, Stephanie",1979,München
11711,17,Tierschutzpartei,901,1611,"Wied, Alexander",1972,Röhrmoos
11712,17,Tierschutzpartei,901,1612,"Wittmann, Dr. Susanne",1965,München
11801,18,V-Partei,901,1701,"Rustler, Christine",1977,München
11802,18,V-Partei,901,1702,"Lange, Henrik",1979,München
11803,18,V-Partei,901,1703,"Tönsmann, Marcel",1989,München
11804,18,V-Partei,901,1704,"Preisinger, Jürgen",1962,Oberhaching
11805,18,V-Partei,901,1705,"Lippa, Magdalena",1988,Eching
11806,18,V-Partei,901,1706,"Krätschmer, Markus",1984,Poing
11807,18,V-Partei,901,1707,"Preisinger, Susanne",1962,Oberhaching
11808,18,V-Partei,901,1708,"Hackbarth, Jürgen",1961,Ingolstadt
11809,18,V-Partei,901,1709,"Meinen, Antje",1965,Ingolstadt
11810,18,V-Partei,901,1710,"Capan, Yasemin",1980,Poing
11811,18,V-Partei,901,1711,"Preisinger, Maximilian",1993,Oberhaching
11812,18,V-Partei,901,1712,"Lorko, Henrietta",1970,München
11813,18,V-Partei,901,1713,"Arnold, Dr. Till",1982,München
11814,18,V-Partei,901,1714,"Berchtold-Benchieb, Christine",1973,Eichenau
11815,18,V-Partei,901,1715,"Mittelmaier, Roland",1959,Kochel a.See
11816,18,V-Partei,901,1716,"Roger, Aneta",1995,München
11817,18,V-Partei,901,1717,"Lange, Gregor",1982,München
11818,18,V-Partei,901,1718,"Seewald, Maike",1991,Weilheim i.OB
11819,18,V-Partei,901,1719,"Steinacher, Sebastian",1981,Geisenfeld
11820,18,V-Partei,901,1720,"Kellberger, Manfred",1952,München
11821,18,V-Partei,901,1721,"Hell, Kerstin",1969,Jachenau
11822,18,V-Partei,901,1722,"Mittelmaier, Marianne",1961,Kochel a.See
11823,18,V-Partei,901,1723,"Lindlbauer, Sophia",1996,Schrobenhausen
11824,18,V-Partei,901,1724,"Uphues, Josephine",1996,München
11825,18,V-Partei,901,1725,"Schmid, Kathrin",1982,München
11826,18,V-Partei,901,1726,"Selbmann, Angelika",1963,München
11827,18,V-Partei,901,1727,"Kaiser, Ferdinand",1976,München
11828,18,V-Partei,901,1728,"Naumann, Andreas",1979,München
11829,18,V-Partei,901,1729,"Schuppe, Jakob",1992,Landsberg am Lech
11830,18,V-Partei,901,1730,"Arifi, Krenar",1964,Landsberg am Lech
20101,1,CSU,902,101,"Sibler, Bernd",1971,Plattling
20102,1,CSU,902,102,"Haase, Harald",1973,Zwiesel
20103,1,CSU,902,103,"Ritt, Hans",1962,Straubing
20104,1,CSU,902,104,"Högl, Petra",1971,Volkenschwand
20105,1,CSU,902,105,"Meyer, Stefan",1984,Vilshofen an der Donau
20106,1,CSU,902,106,"Pütz, Dr. Ralph",1961,Bayerbach b.Ergoldsbach
20107,1,CSU,902,107,"Haderer, Monika",1966,Eggenfelden
20108,1,CSU,902,108,"Taitsch, Benjamin",1992,Reisbach
20109,1,CSU,902,109,"Diermeier, Andreas",1985,Bad Abbach
20110,1,CSU,902,110,"Antretter, Oliver",1969,Deggendorf
20111,1,CSU,902,111,"Binder, Johannes",1998,Sonnen
20112,1,CSU,902,112,"Gibis, Max",1973,Mauth
20113,1,CSU,902,113,"Loibl, Dr. Petra",1965,Eichendorf
20114,1,CSU,902,114,"Radlmeier, Helmut",1966,Landshut
20115,1,CSU,902,115,"Taubeneder, Walter",1953,Neuhaus a.Inn
20116,1,CSU,902,116,"Wagle, Martin",1966,Pfarrkirchen
20117,1,CSU,902,117,"Waschler, Dr. Gerhard",1957,Passau
20118,1,CSU,902,118,"Zellmeier, Josef",1964,Laberweinting
20201,2,SPD,902,201,"Müller, Ruth",1967,Pfeffenhausen
20202,2,SPD,902,202,"Vilsmeier, Dr. Bernd",1966,Marklkofen
20203,2,SPD,902,203,"Blöhm, Bettina",1980,Thurmansbang
20204,2,SPD,902,204,"Flisek, Christian",1974,Passau
20205,2,SPD,902,205,"Mayerhofer, Sabine",1970,Neuhaus a.Inn
20206,2,SPD,902,206,"Sommerfeld, Dr. Olaf",1976,Straubing
20207,2,SPD,902,207,"Unfried, Harald",1964,Landshut
20208,2,SPD,902,208,"Huber, Florian",1988,Moosthenning
20209,2,SPD,902,209,"Kuby, Valentin",1991,Arnstorf
20210,2,SPD,902,210,"Rampmaier, Dr. Jürgen",1957,Pfarrkirchen
20211,2,SPD,902,211,"Rapke, Martin",1970,Landau a.d.Isar
20212,2,SPD,902,212,"Schweiger, Stephan",1973,Kelheim
20213,2,SPD,902,213,"Kreutz, Martin",1981,Mallersdorf-Pfaffenberg
20214,2,SPD,902,214,"Kaltenhauser, Peter",1964,Kößlarn
20215,2,SPD,902,215,"Süß, Josef",1989,Waldkirchen
20216,2,SPD,902,216,"Hutter, Hans",1979,Drachselsried
20217,2,SPD,902,217,"Kröll, Robert",1971,Osterhofen
20218,2,SPD,902,218,"Hutzenthaler, Sebastian",1963,Ergoldsbach
20301,3,FREIE WÄHLER,902,301,"Aiwanger, Hubert",1971,Rottenburg a.d.Laaber
20302,3,FREIE WÄHLER,902,302,"Widmann, Jutta",1961,Landshut
20303,3,FREIE WÄHLER,902,303,"Eibl, Manfred",1960,Perlesreut
20304,3,FREIE WÄHLER,902,304,"Meiski, Dr. Georg",1963,Deggendorf
20305,3,FREIE WÄHLER,902,305,"Faltermeier, Dr. Hubert",1949,Kelheim
20306,3,FREIE WÄHLER,902,306,"Beck, Tobias",1987,Mallersdorf-Pfaffenberg
20307,3,FREIE WÄHLER,902,307,"Schießl, Werner",1968,Eggenfelden
20308,3,FREIE WÄHLER,902,308,"Toso, Roswitha",1963,Tittling
20309,3,FREIE WÄHLER,902,309,"Lindinger, Christian",1964,Ruhstorf a.d.Rott
20310,3,FREIE WÄHLER,902,310,"Weckmann, Stephan",1968,Straubing
20311,3,FREIE WÄHLER,902,311,"Bauer, Georg",1961,Bayerisch Eisenstein
20312,3,FREIE WÄHLER,902,312,"Maiwald, Gerhild",1951,Hengersberg
20313,3,FREIE WÄHLER,902,313,"Schneemayer, Helmut",1966,Neuburg a.Inn
20314,3,FREIE WÄHLER,902,314,"Fischer, Stefanie",1968,Hauzenberg
20315,3,FREIE WÄHLER,902,315,"Fichtner, Helmut",1970,Mainburg
20316,3,FREIE WÄHLER,902,316,"Walter-Kilian, Annette",1964,Landshut
20317,3,FREIE WÄHLER,902,317,"Hirmer, Jakob",1960,Simbach a.Inn
20318,3,FREIE WÄHLER,902,318,"Daiberl, Herbert",1963,Landshut
20401,4,GRÜNE,902,401,"Steinberger, Rosi",1960,Kumhausen
20402,4,GRÜNE,902,402,"Schuberl, Toni",1983,Passau
20403,4,GRÜNE,902,403,"Schönberger, Marlene",1990,Adlkofen
20404,4,GRÜNE,902,404,"Heilmann, Christian",1965,Deggendorf
20405,4,GRÜNE,902,405,"Niedermeier, Feride",1975,Straubing
20406,4,GRÜNE,902,406,"Weigl, Matthias",1999,Passau
20407,4,GRÜNE,902,407,"Hagl, Sigi",1967,Landshut
20408,4,GRÜNE,902,408,"Schlüter, Jens",1979,Zwiesel
20409,4,GRÜNE,902,409,"Kalin, Maria",1984,Passau
20410,4,GRÜNE,902,410,"Stephan, Daniel",1985,Kelheim
20411,4,GRÜNE,902,411,"Lindner, Sabine",1963,Deggendorf
20412,4,GRÜNE,902,412,"Schwimmer, Wolfgang",1978,Vilsbiburg
20413,4,GRÜNE,902,413,"Laux, Antje",1964,Spiegelau
20414,4,GRÜNE,902,414,"Ernst, Matthias",1994,Straubing
20415,4,GRÜNE,902,415,"Reiser, Günther",1946,Hebertsfelden
20416,4,GRÜNE,902,416,"Zieglmeier, Richard",1955,Abensberg
20417,4,GRÜNE,902,417,"Rabanter, Lorenz",1980,Eggenfelden
20418,4,GRÜNE,902,418,"Hallitzky, Eike",1959,Neuburg a.Inn
20501,5,FDP,902,501,"Hoffmann, Norbert",1983,Landshut
20502,5,FDP,902,502,"Muthmann, Alexander",1956,Freyung
20503,5,FDP,902,503,"Curtis, Jake",1984,Mainburg
20504,5,FDP,902,504,"Schmid, Josefa",1974,Kollnburg
20505,5,FDP,902,505,"Heuwieser, Dominik",1984,Unterdietfurt
20506,5,FDP,902,506,"Dittlmann, Andreas",1968,Passau
20507,5,FDP,902,507,"Kooter, Kenneth",1978,Deggendorf
20508,5,FDP,902,508,"Illein, Bettina",1973,Tettenweis
20509,5,FDP,902,509,"Heimbeck, Jörg",1969,Langquaid
20510,5,FDP,902,510,"Egerer, Franz",1973,Pilsting
20511,5,FDP,902,511,"Rothlehner, Claus",1981,Eggenfelden
20512,5,FDP,902,512,"Brücher, Carmen",1967,Passau
20513,5,FDP,902,513,"Däullary, Anna",1989,Weihmichl
20514,5,FDP,902,514,"Falk, Ulrich",1972,Freyung
20515,5,FDP,902,515,"Binner, Ernst",1958,Straubing
20516,5,FDP,902,516,"Hauser, Karl",1958,Deggendorf
20517,5,FDP,902,517,"Fleming, Florian Christopher",1990,Ortenburg
20518,5,FDP,902,518,"Altinger, Marco Thomas",1978,Landshut
20601,6,DIE LINKE,902,601,"Ilsanker, Josef",1975,Passau
20602,6,DIE LINKE,902,602,"Freinecker, Aleksandra",1993,Dingolfing
20603,6,DIE LINKE,902,603,"Ringlstetter, Karl Heinz",1962,Straubing
20604,6,DIE LINKE,902,604,"Süß, Christina",1990,Pocking
20605,6,DIE LINKE,902,605,"Neubert, Dennis",1993,Wallersdorf
20606,6,DIE LINKE,902,606,"Fischer, Susanne",1963,Bad Füssing
20607,6,DIE LINKE,902,607,"Hemmann, Stefan",1984,Kröning
20608,6,DIE LINKE,902,608,"Spielbauer, Johannes",1993,Straubing
20609,6,DIE LINKE,902,609,"Reddies, Wolfgang",1965,Aicha vorm Wald
20610,6,DIE LINKE,902,610,"Hagnauer, Johannes",1984,Schwandorf
20611,6,DIE LINKE,902,611,"Freinecker, Johannes",1997,Hebertsfelden
20612,6,DIE LINKE,902,612,"Schanzer, Joseph",1999,Waldkirchen
20613,6,DIE LINKE,902,613,"Stöger, Marco",1993,Schönau
20614,6,DIE LINKE,902,614,"Fischer, Udo",1954,Bad Füssing
20615,6,DIE LINKE,902,615,"Beicht, Gottfried",1951,Straubing
20616,6,DIE LINKE,902,616,"Kalkkuhl, Mirco",1978,Kelheim
20617,6,DIE LINKE,902,617,"Jocham, Markus",1962,Geisenhausen
20701,7,BP,902,701,"Zirngibl, Fritz",1954,Teugn
20702,7,BP,902,702,"Maier, Franz",1980,Waldkirchen
20703,7,BP,902,703,"Maller, Anton",1957,Gangkofen
20704,7,BP,902,704,"Neuhauser, Robert",1956,Landshut
20705,7,BP,902,705,"Pfeffer, Thomas",1989,Lalling
20706,7,BP,902,706,"Müller, Hans-Jürgen",1966,Adlkofen
20707,7,BP,902,707,"Geisenfelder, Florian",1991,Rohr i.NB
20708,7,BP,902,708,"Schindlbeck, Manuel Georg",1986,Teisnach
20709,7,BP,902,709,"Hafer, Kai-Uwe",1968,Passau
20710,7,BP,902,710,"Kapfer, Hans",1961,Waldkirchen
20711,7,BP,902,711,"Thurmeier, Florian",1971,Gangkofen
20712,7,BP,902,712,"Prade, Matthias",1989,Dingolfing
20713,7,BP,902,713,"Manz, Robert",1977,Landshut
20714,7,BP,902,714,"Rechenmacher, Maximilian",1963,Zwiesel
20715,7,BP,902,715,"Frömel, Peter",1959,Abensberg
20716,7,BP,902,716,"Kaunzinger, Stefan",1970,Landshut
20717,7,BP,902,717,"Schweiberger, Gerhard",1967,Hengersberg
20718,7,BP,902,718,"Heilmeier, Thomas",1975,Passau
20801,8,ÖDP,902,801,"Becker, Agnes",1980,Wegscheid
20802,8,ÖDP,902,802,"Suttner, Bernhard",1949,Windberg
20803,8,ÖDP,902,803,"Lirsch, Edith",1958,Triftern
20804,8,ÖDP,902,804,"Mangold, Urban",1963,Passau
20805,8,ÖDP,902,805,"Setzensack, Annette",1974,Mainburg
20806,8,ÖDP,902,806,"Vogel, Marie-Sophie",1992,Landshut
20807,8,ÖDP,902,807,"Dankesreiter, Walter",1965,Windorf
20808,8,ÖDP,902,808,"Gold, Josef",1955,Kirchroth
20809,8,ÖDP,902,809,"Aigner, Alois",1962,Reisbach
20810,8,ÖDP,902,810,"Heilmeier, Lorenz",1963,Ergoldsbach
20811,8,ÖDP,902,811,"Seufzger, Klaus",1982,Dingolfing
20812,8,ÖDP,902,812,"Köberl, Michael",1974,Freyung
20813,8,ÖDP,902,813,"Neuhierl, Rudolf",1961,Hengersberg
20814,8,ÖDP,902,814,"Ohly, Ingrid",1948,Fürstenzell
20815,8,ÖDP,902,815,"Iglhaut, Günther",1964,Geiersthal
20816,8,ÖDP,902,816,"Weindl, Elisabeth",1968,Eggenfelden
20817,8,ÖDP,902,817,"Rottengruber, Anne",1976,Mainburg
