regierungsbezirk-id,partei-id,partei-name,Nr.,Name,SZ.- Rf.1),PL.- Nr.2),G3),Gesamtstimmen,darunter Zweitstimmen,101  München-Hadern,102  München-Bogenhausen,103  München-Giesing,104  München-Milbertshofen,105  München-Moosach,106  München-Pasing,107  München-Ramersdorf,108  München-Schwabing,109  München-Mitte,110  Altötting,"111  Bad Tölz-Wolfratshausen, Garmisch-Partenkirchen",112  Berchtesgadener Land,113  Dachau,114  Ebersberg,115  Eichstätt,116  Erding,117  Freising,118  Fürstenfeldbruck-Ost,119  Ingolstadt,"120  Landsberg am Lech, Fürstenfeldbruck-West",121  Miesbach,122  Mühldorf a.Inn,123  München-Land-Nord,124  München-Land-Süd,125  Neuburg-Schrobenhausen,126  Pfaffenhofen a.d.Ilm,127  Rosenheim-Ost,128  Rosenheim-West,129  Starnberg,130  Traunstein,131  Weilheim-Schongau
901,13,mut,7,"Faust, Harald",8,7,,540,62,6,0,478*,3,2,1,2,1,9,2,3,2,3,3,1,3,0,1,1,2,0,5,2,1,1,0,1,0,3,2,2
901,13,mut,8,"Teifel, Sabrina",7,8,,534,90,6,2,1,2,4,0,1,1,2,4,2,20,2,3,0,2,2,1,1,5,2,2,0,1,1,2,3,6,4,444*,8
901,13,mut,9,"Pflaum, Dr. Stephan",4,9,,526,127,8,4,8,3,4,5,11,8,11,2,2,0,4,10,1,4,3,3,1,3,3,1,399*,6,0,1,8,4,1,3,5
901,13,mut,10,"Putzier, Heiner",45,10,,513,24,0,0,1,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,11,1,1,0,1,0,0,0,0,1,0,489*
901,13,mut,11,"Altenburger, Joseph",18,11,,508,50,0,0,3,1,1,0,1,1,1,0,1,4,1,3,0,0,0,2,0,0,6,1,1,2,0,0,14,458*,1,4,2
901,13,mut,12,"Held, Afra",9,12,,474,86,5,1,1,2,2,2,0,6,11,1,2,0,3,388*,2,2,4,3,0,2,4,2,8,3,2,0,3,8,2,3,2
901,13,mut,13,"Capric, Katharina",5,13,,439,44,1,0,6,3,0,1,1,1,2,1,0,1,2,2,0,5,395*,0,1,3,0,1,3,1,0,1,1,2,1,3,1
901,13,mut,14,"Linke, Jörg",10,14,,437,115,3,4,14,4,5,4,6,8,22,0,1,0,0,3,0,1,1,1,0,2,3,1,20,322*,0,2,2,1,2,2,3
901,13,mut,15,"Mayr, Maria",15,15,,430,48,0,0,0,1,0,1,0,3,3,1,1,382*,5,1,1,0,1,1,3,2,0,2,0,0,0,0,2,3,0,16,1
901,13,mut,16,"King, Tim",14,16,,429,109,3,2,5,4,0,6,12,3,7,2,3,2,4,7,2,3,5,1,0,2,3,1,22,3,1,1,1,3,320*,0,1
901,13,mut,17,"Ellen, Marion",3,17,,425,97,328*,3,8,4,5,6,3,4,18,3,0,1,2,5,1,2,4,1,0,4,2,1,2,3,0,1,0,4,4,3,3
901,13,mut,18,"Maier, Manfred",27,18,,405,75,0,3,0,0,2,0,1,0,4,1,3,2,0,4,1,0,1,330*,1,2,2,1,1,1,0,1,22,15,2,2,3
901,13,mut,19,"Ziegler, Sabine",26,19,,387,50,3,0,3,1,0,2,337*,0,2,0,1,1,3,1,0,3,2,1,1,3,3,3,6,5,0,1,0,1,0,2,2
901,13,mut,20,"Kralik, Manuel",31,20,,340,21,0,2,5,0,0,0,2,0,1,0,0,0,0,1,0,2,1,1,0,0,319*,1,0,2,0,0,1,2,0,0,0
901,13,mut,21,"Maier, Thomas",20,21,,338,47,0,1,1,3,1,2,0,0,2,291*,0,2,0,2,2,2,1,0,0,0,0,13,0,1,0,3,1,4,0,5,1
901,13,mut,22,"Schweiger, Axel",16,22,,331,34,1,1,5,297*,3,2,2,1,3,0,1,2,0,1,0,1,0,0,1,1,1,2,1,1,0,0,0,1,1,1,1
901,13,mut,23,"Krüger, Hans-Joachim",23,23,,310,18,1,0,1,0,0,1,0,1,2,0,1,2,292*,0,0,1,0,0,1,1,1,0,0,2,0,1,1,1,0,0,0
901,13,mut,24,"Ronge, Khando",19,24,,303,33,0,1,0,1,0,1,2,0,0,1,270*,2,1,0,1,0,0,2,0,1,1,0,1,1,0,0,14,0,0,3,0
901,13,mut,25,"Hölscher, Dietmar",25,25,,286,21,0,2,1,1,265*,0,1,2,0,0,0,0,0,2,0,2,1,1,2,2,1,0,0,1,0,0,0,0,1,0,1
901,13,mut,26,"Ortmann, Marc",12,26,,127,127,5,2,4,7,5,1,4,9,11,3,3,2,9,3,2,1,7,6,3,1,4,3,5,3,2,0,6,5,2,3,6
901,13,mut,27,"Felsner, Sebastian",21,27,,126,126,6,6,7,6,5,5,7,4,5,1,7,4,4,8,1,0,7,6,0,4,2,2,4,5,1,2,7,2,3,3,2
901,13,mut,28,"Untergruber, Corinna",48,28,,117,117,3,4,5,3,1,1,4,1,3,7,0,2,0,2,3,3,4,5,2,6,7,4,3,1,0,4,3,22,0,11,3
901,13,mut,29,"Schönweitz, Angela",36,29,,110,110,4,6,7,13,6,6,5,3,5,4,2,1,1,1,0,1,4,1,2,8,3,2,0,4,2,1,4,1,3,4,6
901,13,mut,30,"Dietrich, Michaela",24,30,,105,105,5,2,0,2,2,0,1,1,4,2,2,1,1,4,0,2,2,2,0,4,4,1,4,1,1,1,11,31,1,6,7
901,13,mut,31,"Rothbauer, Julia",17,31,,99,99,4,2,4,1,1,5,1,3,1,1,3,4,4,3,2,0,4,5,1,9,3,1,1,4,0,0,1,3,13,1,14
901,13,mut,32,"Heidegger, Martin",37,32,,97,97,1,0,2,0,3,1,2,1,4,1,0,0,5,4,1,2,0,22,0,34,1,2,1,3,0,1,3,0,3,0,0
901,13,mut,33,"Hudler, Stefan",35,33,,95,95,1,1,2,1,2,0,2,1,2,1,0,1,3,4,2,2,51,0,0,2,0,1,3,1,0,2,1,4,0,1,4
901,13,mut,34,"Philippczik, Dr. Gabriele",32,34,,86,86,1,1,2,2,1,0,1,1,4,2,2,2,5,1,2,1,3,3,2,3,3,1,3,1,0,1,15,14,1,6,2
901,13,mut,35,"Schreiner, Dr. Julia",28,35,,81,81,4,1,5,4,5,3,3,4,16,1,3,1,1,3,0,0,3,1,0,3,0,0,1,2,0,3,2,3,4,3,2
901,13,mut,36,"Geiger, Berthold",39,36,,73,73,3,1,2,0,2,0,0,0,4,18,3,0,2,2,3,1,1,1,0,3,5,3,3,1,0,2,4,0,2,7,0
901,13,mut,37,"Epp, Sebastian",49,37,,70,70,2,0,4,4,2,0,4,4,5,0,4,0,1,0,0,0,2,7,0,20,1,0,2,3,1,1,1,0,1,0,1
901,13,mut,38,"Schulz, Christiane",46,38,,67,67,2,0,5,4,5,2,4,0,4,1,2,0,3,3,0,1,1,1,1,2,4,2,2,0,0,0,7,4,3,2,2
901,13,mut,39,"Schweda-Möller, Anna",30,39,,60,60,6,3,3,3,4,2,4,4,7,1,1,0,1,0,0,2,2,1,0,3,2,2,0,2,4,0,1,1,0,1,0
901,13,mut,40,"Pancur, Andrea",40,40,,59,59,2,2,6,3,3,3,1,4,9,2,0,1,2,1,0,0,2,0,1,1,0,0,0,2,2,0,1,2,4,3,2
901,13,mut,41,"Estner, Karin",22,41,,57,57,2,0,2,1,1,1,0,1,1,1,6,0,0,0,0,1,0,0,1,3,1,1,0,0,1,0,0,1,20,1,11
901,13,mut,42,"Eslami, Franziska",44,42,,56,56,1,2,2,2,0,0,1,4,1,1,3,1,3,2,0,0,0,1,0,1,3,2,1,0,0,1,11,6,2,3,2
901,13,mut,43,"Heinz, Dr. Jana",50,43,,54,54,1,1,4,3,5,3,1,2,7,0,2,2,4,1,0,1,1,2,1,1,2,1,1,2,0,0,2,2,1,0,1
901,13,mut,44,"Wild, Anne",56,44,,49,49,0,1,5,1,0,0,2,4,10,3,2,0,2,2,0,0,1,0,0,1,1,0,0,3,1,0,1,2,2,2,3
901,13,mut,45,"Schnitzenbaumer, Sebastian",55,45,,46,46,0,1,4,2,1,3,0,5,5,2,1,1,1,2,1,1,0,1,1,2,1,1,1,2,0,0,1,2,0,3,1
901,13,mut,46,"Balser, Irmgard",38,46,,39,39,0,0,1,0,0,1,2,2,1,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,11,1,0,12,1
901,13,mut,47,"Eilers, Stefanie",42,47,,38,38,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,3,27,0,0,1,0,0,0,0,1,0,0,0,1,0,0
901,13,mut,48,"Wiesinger, Stefan",47,48,,37,37,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,6,0,0,2,1,0,1,2,0,10,2,4
901,13,mut,49,"Ullrich, Dr. Dieter",51,49,,34,34,1,1,0,0,1,0,0,0,0,0,1,0,17,2,0,2,2,0,0,0,0,1,0,0,0,0,0,1,1,2,2
901,13,mut,50,"Gaßner, Werner",33,50,,32,32,1,0,3,0,1,3,1,3,9,0,0,1,3,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1
901,13,mut,51,"Martschink, Andrea",34,51,,32,32,2,2,2,1,2,1,1,0,1,0,2,2,0,1,0,0,3,1,0,0,0,0,0,2,2,0,2,1,1,0,3
901,13,mut,52,"Ferraro, Massimo",29,52,,31,31,3,3,4,0,0,2,1,1,3,0,0,3,0,1,0,1,2,0,0,2,1,0,0,0,0,0,0,2,2,0,0
901,13,mut,53,"Voß, Daniela",54,53,,31,31,1,0,4,0,0,0,0,2,5,0,2,1,0,3,0,1,1,0,0,1,1,0,1,3,0,0,0,0,0,3,2
901,13,mut,54,"Meineke, Torsten",58,54,,28,28,5,1,2,2,0,1,0,1,5,1,0,0,0,1,1,0,0,2,0,0,1,1,1,1,0,0,1,1,0,0,0
901,13,mut,55,"Britz, Nicole",59,55,,28,28,1,1,3,0,1,2,1,2,3,0,0,1,0,1,0,2,0,0,1,0,0,0,2,3,0,1,0,0,2,0,1
901,13,mut,56,"Natrath-Bronner, Janna",52,56,,23,23,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,5,1,6
901,13,mut,57,"Warning, Wilhelm",57,57,,23,23,2,0,2,3,2,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,3,0,0
901,13,mut,58,"Geerken, Thorsten",41,58,,19,19,1,1,4,0,0,1,0,0,4,0,2,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0
901,13,mut,59,"Miller, Wolfgang",43,59,,19,19,0,0,2,0,1,0,0,0,5,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,1
901,13,mut,60,"Aschauer, Klaus",53,60,,8,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1
901,13,mut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,13,mut,,Zweitstimmen ohne Kennzeichnung eines Bewerbers,,,,124,124,5,0,8,5,0,7,7,4,2,4,5,4,8,4,4,3,7,6,2,3,4,2,1,0,3,6,1,4,3,1,11
901,13,mut,,Erststimmen insgesamt,,,,9.521,-,328,372,478,297,265,-,337,402,847,291,270,382,292,388,-,-,395,330,-,635,319,-,399,322,-,-,461,458,320,444,489
901,13,mut,,Zweitstimmen insgesamt,,,,11.400,11.400,366,317,660,449,341,350,401,375,610,262,365,371,312,414,181,216,445,391,141,466,348,213,463,396,115,171,467,506,356,430,502
901,13,mut,,Gesamtstimmen,,,,20.921,11.400,694,689,1.138,746,606,350,738,777,1.457,553,635,753,604,802,181,216,840,721,141,1.101,667,213,862,718,115,171,928,964,676,874,991
901,14,Die Humanisten,1,"Knöferl, Matthias",1,1,,1.284,1.125,55,31,44,48,36,48,40,47,47,22,28,9,43,46,47,21,54,46,159*,46,27,27,54,41,30,27,31,31,37,28,34
901,14,Die Humanisten,2,"Höckmeier, Isabella",5,2,,390,390,16,7,16,12,8,17,21,9,17,9,10,6,17,15,11,11,7,14,18,26,6,8,11,15,13,15,14,15,6,9,11
901,14,Die Humanisten,3,"Giebelen, Caroline",3,3,,373,373,15,19,22,18,15,15,25,23,22,5,12,6,11,7,7,8,10,15,8,27,7,4,16,11,1,3,12,6,13,4,6
901,14,Die Humanisten,4,"Giesemann, Daniel",4,4,,345,345,20,9,20,24,21,11,8,8,18,6,3,5,8,15,3,8,11,23,10,16,12,5,17,11,5,3,11,9,8,5,12
901,14,Die Humanisten,5,"Eckert, Michael",2,5,,230,230,4,4,4,7,7,4,12,4,5,0,4,4,4,1,14,3,11,10,78,5,3,2,7,6,5,2,5,5,2,2,6
901,14,Die Humanisten,6,"Schulz, Manuel",8,6,,182,182,7,4,8,10,7,7,9,9,5,1,6,4,3,1,2,6,7,3,2,5,13,2,7,9,1,3,6,12,4,10,9
901,14,Die Humanisten,7,"Wierer, Markus",9,7,,157,157,11,7,12,8,13,3,4,4,2,3,4,3,4,1,3,10,10,6,2,5,2,6,8,3,0,1,8,6,4,1,3
901,14,Die Humanisten,8,"Horn, Christian",11,8,,130,130,0,6,7,3,2,4,3,3,2,2,20,3,5,5,3,1,12,3,2,6,3,2,5,2,3,2,3,3,2,1,12
901,14,Die Humanisten,9,"Wachter, Wolfgang",10,9,,92,92,3,2,5,3,2,0,3,3,1,3,4,4,4,0,1,5,25,5,1,4,1,3,4,0,0,0,3,2,0,0,1
901,14,Die Humanisten,10,"Larch, Sascha",6,10,,79,79,7,1,4,4,3,3,2,2,3,2,0,2,3,0,2,0,3,3,4,7,2,0,2,5,2,2,4,1,2,1,3
901,14,Die Humanisten,11,"Ratzmann, Martin",7,11,,59,59,3,3,6,2,3,3,0,1,4,2,0,0,0,4,2,0,0,1,0,1,2,2,5,4,1,3,3,2,0,0,2
901,14,Die Humanisten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,14,Die Humanisten,,Zweitstimmen ohne Kennzeichnung eines Bewerbers,,,,72,72,4,3,1,1,4,4,3,2,0,0,2,1,2,3,1,2,5,3,3,1,1,1,5,4,1,4,2,5,2,0,2
901,14,Die Humanisten,,Erststimmen insgesamt,,,,159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,159,-,-,-,-,-,-,-,-,-,-,-,-
901,14,Die Humanisten,,Zweitstimmen insgesamt,,,,3.234,3.234,145,96,149,140,121,119,130,115,126,55,93,47,104,98,96,75,155,132,128,149,79,62,141,111,62,65,102,97,80,61,101
901,14,Die Humanisten,,Gesamtstimmen,,,,3.393,3.234,145,96,149,140,121,119,130,115,126,55,93,47,104,98,96,75,155,132,287,149,79,62,141,111,62,65,102,97,80,61,101
901,15,Die Partei,1,"Lutz, Christian",1,1,,4.027,3.482,150,97,171,158,96,127,114,138,150,56,545*,96,94,134,89,123,162,120,115,192,67,73,138,111,65,85,119,92,98,109,143
901,15,Die Partei,2,"Bruckner, Gerd",4,2,,1.227,555,57,20,672*,33,21,24,40,21,49,8,18,9,18,11,9,16,23,29,15,25,4,8,11,29,6,8,9,8,14,6,6
901,15,Die Partei,3,"Krüger, Ricarda",11,3,,1.146,371,6,4,11,10,8,17,12,6,4,4,10,16,7,13,13,6,11,6,6,7,19,10,6,8,9,8,775*,97,4,23,10
901,15,Die Partei,4,"Neuwirth, Kevin",6,4,,1.074,263,6,1,14,7,8,11,8,15,8,2,8,4,4,15,7,25,811*,5,6,15,6,7,15,11,6,5,5,8,7,10,14
901,15,Die Partei,5,"Schwab, Peter",19,5,,939,464,12,9,28,22,16,13,16,14,19,6,24,11,8,16,11,15,17,14,17,17,7,14,8,8,9,6,55,475*,13,21,18
901,15,Die Partei,6,"Burneleit, Marie",3,6,,916,541,26,18,48,39,23,29,375*,23,36,6,18,5,17,21,12,17,16,19,13,19,12,12,17,17,8,9,16,8,13,10,14
901,15,Die Partei,7,"Brunner, Simon",24,7,,871,245,7,5,7,6,0,4,8,8,2,11,11,11,1,626*,7,10,16,9,13,16,7,6,4,5,6,7,9,20,5,15,9
901,15,Die Partei,8,"Waritschlager, Josef",25,8,,851,851,18,10,34,19,10,23,9,13,15,171,25,34,20,16,27,27,32,15,21,23,10,68,12,24,14,18,35,31,18,41,18
901,15,Die Partei,9,"Tischer, Felix",23,9,,790,104,1,2,3,0,1,1,8,2,1,1,1,0,2,2,686*,1,4,4,29,1,2,1,3,2,11,13,3,0,1,0,4
901,15,Die Partei,10,"Reindl, Lukas",12,10,,780,333,20,5,33,21,13,13,17,447*,9,2,15,5,7,14,12,13,14,10,10,15,5,4,14,3,8,10,9,8,9,10,5
901,15,Die Partei,11,"Gutbrod, Thomas",2,11,,779,312,4,3,21,6,11,8,23,6,7,4,70,2,15,11,4,13,8,5,7,8,9,6,8,467*,2,6,14,5,6,8,12
901,15,Die Partei,12,"Schwarzbauer, Maxi-Paula",5,12,,715,715,28,11,34,37,16,18,36,15,18,6,26,15,23,19,29,17,40,17,41,25,13,11,21,24,73,33,11,10,13,12,23
901,15,Die Partei,13,"Tresselt, Rüdiger",10,13,,689,228,6,6,18,461*,17,6,11,10,7,5,11,5,7,7,4,2,7,9,7,16,7,1,1,7,6,6,17,7,4,2,9
901,15,Die Partei,14,"Sandner, Bernd",16,14,,682,192,0,1,2,1,0,1,3,2,2,1,1,3,3,1,49,1,0,3,490*,1,2,0,0,5,96,12,0,1,0,0,1
901,15,Die Partei,15,"Blei, Christian",7,15,,653,101,3,1,5,3,2,4,3,3,0,4,3,0,4,2,5,0,5,4,26,4,1,4,1,0,552*,2,3,3,1,3,2
901,15,Die Partei,16,"Kuliberda, Markus",22,16,,635,67,3,2,4,1,2,1,0,2,0,2,1,0,0,11,2,568*,13,8,1,1,2,1,2,1,0,0,2,1,1,0,3
901,15,Die Partei,17,"Wallner, Max",15,17,,585,76,2,2,2,2,2,2,2,0,0,0,0,0,5,1,10,1,8,0,13,3,2,0,1,2,2,509*,5,1,4,1,3
901,15,Die Partei,18,"Trapp, Samuel",9,18,,468,468,24,10,48,30,26,13,23,22,28,2,5,6,10,15,13,15,13,17,13,21,4,9,14,20,6,7,12,6,10,12,14
901,15,Die Partei,19,"Fießler, Andreas",21,19,,435,435,10,9,15,13,11,15,18,12,9,6,16,8,5,25,14,18,23,17,17,22,6,9,40,15,4,14,17,13,9,11,14
901,15,Die Partei,20,"Pschigoda, Alexander",13,20,,351,44,2,3,4,0,307*,5,1,2,0,1,1,1,0,0,0,1,1,2,2,3,1,0,5,1,2,3,0,2,0,0,1
901,15,Die Partei,21,"Meyer, Jan",14,21,,298,298,13,11,31,18,13,11,16,13,12,5,9,4,4,14,5,4,8,11,10,11,4,4,7,8,5,9,7,2,8,5,16
901,15,Die Partei,22,"Zalesjak, Morris",17,22,,172,172,6,5,7,3,5,6,7,2,3,2,3,1,30,1,3,7,10,16,4,8,1,4,3,7,5,0,4,7,4,3,5
901,15,Die Partei,23,"Pyttlik, Oliver",8,23,,156,156,2,0,5,2,5,3,4,4,1,4,3,1,6,2,2,50,19,1,2,5,1,3,5,1,1,5,5,2,5,2,5
901,15,Die Partei,24,"Wieland, Markus",20,24,,151,151,8,5,12,6,6,5,10,5,8,0,6,4,5,5,2,4,8,4,2,2,5,2,1,5,2,2,3,4,8,5,7
901,15,Die Partei,25,"Decker, Andreas",18,25,,129,129,0,0,0,0,1,3,0,0,1,1,0,0,1,3,2,8,88,2,2,4,0,0,2,0,2,3,3,2,0,0,1
901,15,Die Partei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,15,Die Partei,,Zweitstimmen ohne Kennzeichnung eines Bewerbers,,,,98,98,3,3,5,4,4,3,2,1,5,2,3,3,3,2,6,5,8,4,3,3,3,0,6,3,3,3,5,0,2,1,0
901,15,Die Partei,,Erststimmen insgesamt,,,,8.766,-,-,-,672,461,307,-,375,447,-,-,545,-,-,626,686,568,811,-,490,-,-,-,-,467,552,509,775,475,-,-,-
901,15,Die Partei,,Zweitstimmen insgesamt,,,,10.851,10.851,417,243,562,441,317,366,391,339,394,312,288,244,299,361,337,399,554,351,395,467,200,257,345,317,351,274,368,338,257,310,357
901,15,Die Partei,,Gesamtstimmen,,,,19.617,10.851,417,243,1.234,902,624,366,766,786,394,312,833,244,299,987,1.023,967,1.365,351,885,467,200,257,345,784,903,783,1.143,813,257,310,357
901,16,Gesundheitsforschung,1,"Akman, Dr. Kemal",1,1,,1.780,1.780,47,50,58,54,41,53,55,34,39,56,72,55,67,56,58,66,74,65,71,72,48,41,75,32,45,57,55,56,42,60,126
901,16,Gesundheitsforschung,2,"Szalay, Stefan",4,2,,438,438,14,13,20,17,7,11,15,12,7,15,6,15,18,27,9,11,14,21,12,25,10,7,29,11,7,11,8,14,15,22,15
901,16,Gesundheitsforschung,3,"Schippl, Peter",3,3,,311,234,10,4,10,5,8,9,5,77*,4,9,11,5,13,4,9,9,11,5,8,9,7,9,7,8,8,5,3,12,6,8,13
901,16,Gesundheitsforschung,4,"Putze, Alexander",5,4,,285,285,1,4,6,6,4,4,5,2,3,13,6,4,12,8,15,24,7,4,6,14,9,40,12,1,11,6,8,11,7,20,12
901,16,Gesundheitsforschung,5,"Heubusch, Barbara",2,5,,277,277,11,5,11,8,5,9,5,13,6,4,7,9,10,11,18,9,6,13,10,15,7,8,13,7,6,3,8,13,4,9,14
901,16,Gesundheitsforschung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,16,Gesundheitsforschung,,Zweitstimmen ohne Kennzeichnung eines Bewerbers,,,,60,60,1,1,0,1,0,1,4,3,2,0,0,2,4,0,4,1,4,0,3,4,6,1,3,3,2,0,4,2,2,1,1
901,16,Gesundheitsforschung,,Erststimmen insgesamt,,,,77,-,-,-,-,-,-,-,-,77,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
901,16,Gesundheitsforschung,,Zweitstimmen insgesamt,,,,3.074,3.074,84,77,105,91,65,87,89,64,61,97,102,90,124,106,113,120,116,108,110,139,87,106,139,62,79,82,86,108,76,120,181
901,16,Gesundheitsforschung,,Gesamtstimmen,,,,3.151,3.074,84,77,105,91,65,87,89,141,61,97,102,90,124,106,113,120,116,108,110,139,87,106,139,62,79,82,86,108,76,120,181
901,17,Tierschutzpartei,1,"Frank, Thomas",1,1,,5.387,4.828,163,138,190,168,157,158,559*,103,109,121,168,140,190,161,144,179,197,211,108,251,163,128,220,156,117,95,163,142,166,216,206
901,17,Tierschutzpartei,2,"Wittmann, Dr. Susanne",12,2,,4.273,3.598,149,92,181,675*,123,129,117,61,77,74,133,90,165,106,99,105,127,208,85,157,107,92,197,116,81,100,110,102,127,152,136
901,17,Tierschutzpartei,3,"Reithmayer, Elisabeth",6,3,,2.729,1.623,53,41,57,47,45,37,51,29,28,33,70,53,54,56,63,78,64,95,30,79,49,57,1.106*,52,43,48,43,44,44,107,73
901,17,Tierschutzpartei,4,"Wied, Alexander",11,4,,2.531,1.610,40,30,53,61,41,41,32,18,27,45,46,59,209,45,46,64,67,921*,25,74,47,56,79,29,43,56,38,56,36,71,76
901,17,Tierschutzpartei,5,"Lasan, Marie Ann",4,5,,1.895,1.895,76,43,79,112,67,54,66,35,52,29,54,43,83,73,44,71,70,95,33,83,61,47,99,53,36,39,56,48,46,72,76
901,17,Tierschutzpartei,6,"Jannicke, Meike",2,6,,1.597,927,670*,29,57,47,32,29,130,21,27,11,31,20,26,29,18,30,34,40,17,54,16,21,25,21,14,21,17,13,28,22,47
901,17,Tierschutzpartei,7,"Reithmayer, Manfred",7,7,,1.586,769,25,19,22,23,16,15,31,7,13,10,29,23,29,25,17,18,25,32,4,32,18,19,187,13,15,11,18,17,29,817*,27
901,17,Tierschutzpartei,8,"Krämer, Michael",3,8,,1.474,553,24,12,28,23,17,27,32,10,14,12,28,20,921*,19,7,19,21,33,7,19,14,6,22,16,8,14,21,25,16,18,21
901,17,Tierschutzpartei,9,"Weiser, Stephanie",10,9,,1.066,349,19,10,717*,15,18,11,16,6,9,5,6,9,14,6,10,15,17,23,8,10,12,7,24,8,7,14,9,9,9,7,16
901,17,Tierschutzpartei,10,"Schwarz, Bernhard",8,10,,1.008,487,20,10,20,26,521*,23,21,8,11,10,17,5,19,19,10,19,21,26,9,19,15,9,26,9,16,12,16,7,13,21,30
901,17,Tierschutzpartei,11,"Mindt, Elisabeth",5,11,,713,713,14,8,14,20,11,12,17,4,9,13,11,15,12,26,12,16,19,17,10,12,52,6,32,22,13,12,101,123,16,42,22
901,17,Tierschutzpartei,12,"Stoyhe, Kim",9,12,,383,383,5,7,9,14,5,4,4,4,1,2,12,11,12,8,7,11,8,111,7,41,4,7,12,10,4,7,8,4,10,14,20
901,17,Tierschutzpartei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,17,Tierschutzpartei,,Zweitstimmen ohne Kennzeichnung eines Bewerbers,,,,204,204,7,1,12,2,6,8,0,2,3,7,3,7,6,9,12,7,14,6,5,15,6,7,8,4,8,6,6,3,10,6,8
901,17,Tierschutzpartei,,Erststimmen insgesamt,,,,6.907,-,670,-,717,675,521,-,559,-,-,-,-,-,921,-,-,-,-,921,-,-,-,-,1.106,-,-,-,-,-,-,817,-
901,17,Tierschutzpartei,,Zweitstimmen insgesamt,,,,17.939,17.939,595,440,722,558,538,548,517,308,380,372,608,495,819,582,489,632,684,897,348,846,564,462,931,509,405,435,606,593,550,748,758
901,17,Tierschutzpartei,,Gesamtstimmen,,,,24.846,17.939,1.265,440,1.439,1.233,1.059,548,1.076,308,380,372,608,495,1.740,582,489,632,684,1.818,348,846,564,462,2.037,509,405,435,606,593,550,1.565,758
901,18,V-Partei,1,"Rustler, Christine",1,1,,1.719,1.484,38,36,59,51,54,49,49,50,235*,28,45,41,49,44,47,34,39,69,42,72,38,53,60,33,30,50,58,56,54,47,109
901,18,V-Partei,2,"Seewald, Maike",18,2,,586,74,1,2,1,2,1,3,2,1,2,1,9,1,0,3,3,1,0,3,2,16,5,3,0,1,1,2,1,0,6,1,512*
901,18,V-Partei,3,"Lippa, Magdalena",5,3,,553,312,8,8,13,16,11,12,5,6,17,24,5,5,5,7,8,8,19,11,5,20,10,241*,19,5,0,10,5,8,10,11,21
901,18,V-Partei,4,"Preisinger, Jürgen",4,4,,491,234,9,9,6,8,8,12,6,4,7,5,6,2,9,10,6,16,8,10,5,7,6,6,10,257*,6,7,10,9,7,8,12
901,18,V-Partei,5,"Arnold, Dr. Till",13,5,,473,310,14,10,17,12,10,8,163*,14,16,6,13,6,13,7,6,10,13,19,9,9,7,7,19,10,4,7,9,7,8,8,12
901,18,V-Partei,6,"Meinen, Antje",9,6,,460,199,9,8,1,5,6,2,2,3,5,6,8,5,5,5,24,2,9,5,261*,10,0,3,5,6,12,17,5,9,6,5,11
901,18,V-Partei,7,"Lange, Gregor",17,7,,423,177,5,7,11,3,6,8,6,7,6,5,7,6,3,5,3,4,11,5,11,7,4,5,5,3,2,8,6,3,246*,1,14
901,18,V-Partei,8,"Hackbarth, Jürgen",8,8,,410,248,4,1,9,5,2,5,3,162*,5,3,5,3,4,5,21,9,5,8,63,3,3,3,4,7,13,16,9,1,9,9,11
901,18,V-Partei,9,"Mittelmaier, Marianne",22,9,,409,409,13,3,14,5,6,12,10,7,11,4,38,11,9,12,9,11,12,16,15,15,14,16,13,12,2,14,11,7,15,14,58
901,18,V-Partei,10,"Berchtold-Benchieb, Christine",14,10,,397,175,6,7,9,2,3,8,9,4,5,2,7,4,7,9,2,6,5,222*,4,10,5,5,5,6,1,4,6,8,12,5,9
901,18,V-Partei,11,"Lange, Henrik",2,11,,382,176,6,4,206*,10,4,7,7,6,36,4,4,4,4,2,2,6,2,2,2,8,2,3,7,9,4,6,5,4,9,2,5
